Round,GP,Driver,Team,LapNumber,Stint,Compound,TyreLife,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,IsPitStop
4,Bahrain Grand Prix,HAM,Ferrari,49.0,3.0,HARD,17.0,True,97.633,31.13,42.568,23.935,False
4,Bahrain Grand Prix,HAM,Ferrari,50.0,3.0,HARD,18.0,True,97.576,31.112,42.44,24.024,False
4,Bahrain Grand Prix,HAM,Ferrari,51.0,3.0,HARD,19.0,True,98.112,31.522,42.542,24.048,False
4,Bahrain Grand Prix,HAM,Ferrari,52.0,3.0,HARD,20.0,True,97.747,31.064,42.597,24.086,False
4,Bahrain Grand Prix,HAM,Ferrari,53.0,3.0,HARD,21.0,True,98.162,31.414,42.639,24.109,False
4,Bahrain Grand Prix,HAM,Ferrari,54.0,3.0,HARD,22.0,True,98.028,31.242,42.762,24.024,False
4,Bahrain Grand Prix,HAM,Ferrari,55.0,3.0,HARD,23.0,True,98.026,31.426,42.565,24.035,False
4,Bahrain Grand Prix,HAM,Ferrari,56.0,3.0,HARD,24.0,True,98.062,31.273,42.639,24.15,False
4,Bahrain Grand Prix,HAM,Ferrari,57.0,3.0,HARD,25.0,True,98.438,31.336,43.009,24.093,False
4,Bahrain Grand Prix,VER,Red Bull Racing,1.0,1.0,SOFT,4.0,False,103.877,,43.964,24.393,False
4,Bahrain Grand Prix,VER,Red Bull Racing,2.0,1.0,SOFT,5.0,True,98.403,31.183,42.971,24.249,False
4,Bahrain Grand Prix,VER,Red Bull Racing,3.0,1.0,SOFT,6.0,True,98.475,30.952,43.091,24.432,False
4,Bahrain Grand Prix,VER,Red Bull Racing,4.0,1.0,SOFT,7.0,True,98.549,30.908,43.238,24.403,False
4,Bahrain Grand Prix,VER,Red Bull Racing,5.0,1.0,SOFT,8.0,True,98.76,31.138,43.175,24.447,False
4,Bahrain Grand Prix,VER,Red Bull Racing,6.0,1.0,SOFT,9.0,True,98.593,31.04,43.04,24.513,False
4,Bahrain Grand Prix,VER,Red Bull Racing,7.0,1.0,SOFT,10.0,True,98.929,31.093,43.268,24.568,False
4,Bahrain Grand Prix,VER,Red Bull Racing,8.0,1.0,SOFT,11.0,True,99.385,31.208,43.654,24.523,False
4,Bahrain Grand Prix,VER,Red Bull Racing,9.0,1.0,SOFT,12.0,True,99.67,31.767,43.281,24.622,False
4,Bahrain Grand Prix,VER,Red Bull Racing,10.0,1.0,SOFT,13.0,False,103.293,31.49,43.931,27.872,True
4,Bahrain Grand Prix,VER,Red Bull Racing,11.0,2.0,HARD,1.0,False,119.918,54.092,41.985,23.841,True
4,Bahrain Grand Prix,VER,Red Bull Racing,12.0,2.0,HARD,2.0,True,97.204,31.031,42.045,24.128,False
4,Bahrain Grand Prix,VER,Red Bull Racing,13.0,2.0,HARD,3.0,True,98.327,30.807,42.931,24.589,False
4,Bahrain Grand Prix,VER,Red Bull Racing,14.0,2.0,HARD,4.0,True,98.087,30.837,42.822,24.428,False
4,Bahrain Grand Prix,VER,Red Bull Racing,15.0,2.0,HARD,5.0,True,98.287,31.029,42.932,24.326,False
4,Bahrain Grand Prix,VER,Red Bull Racing,16.0,2.0,HARD,6.0,True,99.303,31.259,43.322,24.722,False
4,Bahrain Grand Prix,VER,Red Bull Racing,17.0,2.0,HARD,7.0,True,98.408,31.268,42.801,24.339,False
4,Bahrain Grand Prix,VER,Red Bull Racing,18.0,2.0,HARD,8.0,True,98.553,31.151,42.95,24.452,False
4,Bahrain Grand Prix,VER,Red Bull Racing,19.0,2.0,HARD,9.0,True,98.515,31.078,42.988,24.449,False
4,Bahrain Grand Prix,VER,Red Bull Racing,20.0,2.0,HARD,10.0,True,100.427,31.993,43.988,24.446,False
4,Bahrain Grand Prix,VER,Red Bull Racing,21.0,2.0,HARD,11.0,True,98.948,31.207,43.163,24.578,False
4,Bahrain Grand Prix,VER,Red Bull Racing,22.0,2.0,HARD,12.0,True,100.076,31.627,43.856,24.593,False
4,Bahrain Grand Prix,VER,Red Bull Racing,23.0,2.0,HARD,13.0,True,98.433,31.033,42.911,24.489,False
4,Bahrain Grand Prix,VER,Red Bull Racing,24.0,2.0,HARD,14.0,True,98.871,31.598,42.867,24.406,False
4,Bahrain Grand Prix,VER,Red Bull Racing,25.0,2.0,HARD,15.0,True,99.492,31.608,43.181,24.703,False
4,Bahrain Grand Prix,VER,Red Bull Racing,26.0,2.0,HARD,16.0,False,102.488,31.598,43.747,27.143,True
4,Bahrain Grand Prix,VER,Red Bull Racing,27.0,3.0,MEDIUM,1.0,False,120.045,54.872,41.508,23.665,True
4,Bahrain Grand Prix,VER,Red Bull Racing,28.0,3.0,MEDIUM,2.0,True,97.09,30.751,42.369,23.97,False
4,Bahrain Grand Prix,VER,Red Bull Racing,29.0,3.0,MEDIUM,3.0,True,96.167,30.598,41.822,23.747,False
4,Bahrain Grand Prix,VER,Red Bull Racing,30.0,3.0,MEDIUM,4.0,True,96.694,31.07,41.837,23.787,False
4,Bahrain Grand Prix,VER,Red Bull Racing,31.0,3.0,MEDIUM,5.0,True,98.04,31.048,42.577,24.415,False
4,Bahrain Grand Prix,VER,Red Bull Racing,32.0,3.0,MEDIUM,6.0,False,124.237,30.881,59.788,33.568,False
4,Bahrain Grand Prix,VER,Red Bull Racing,33.0,3.0,MEDIUM,7.0,False,132.451,40.846,59.731,31.874,False
4,Bahrain Grand Prix,VER,Red Bull Racing,34.0,3.0,MEDIUM,8.0,False,120.369,34.503,50.484,35.382,False
4,Bahrain Grand Prix,VER,Red Bull Racing,35.0,3.0,MEDIUM,9.0,False,139.15,39.883,60.195,39.072,False
4,Bahrain Grand Prix,VER,Red Bull Racing,36.0,3.0,MEDIUM,10.0,True,98.622,31.795,42.704,24.123,False
4,Bahrain Grand Prix,VER,Red Bull Racing,37.0,3.0,MEDIUM,11.0,True,97.345,31.027,42.228,24.09,False
4,Bahrain Grand Prix,VER,Red Bull Racing,38.0,3.0,MEDIUM,12.0,True,96.171,30.521,41.675,23.975,False
4,Bahrain Grand Prix,VER,Red Bull Racing,39.0,3.0,MEDIUM,13.0,True,96.67,30.945,41.913,23.812,False
4,Bahrain Grand Prix,VER,Red Bull Racing,40.0,3.0,MEDIUM,14.0,True,97.059,31.13,41.987,23.942,False
4,Bahrain Grand Prix,VER,Red Bull Racing,41.0,3.0,MEDIUM,15.0,True,96.922,31.063,41.956,23.903,False
4,Bahrain Grand Prix,VER,Red Bull Racing,42.0,3.0,MEDIUM,16.0,True,97.163,31.15,41.941,24.072,False
4,Bahrain Grand Prix,VER,Red Bull Racing,43.0,3.0,MEDIUM,17.0,True,97.095,31.133,41.962,24.0,False
4,Bahrain Grand Prix,VER,Red Bull Racing,44.0,3.0,MEDIUM,18.0,True,97.038,31.118,41.962,23.958,False
4,Bahrain Grand Prix,VER,Red Bull Racing,45.0,3.0,MEDIUM,19.0,True,97.385,31.076,42.169,24.14,False
4,Bahrain Grand Prix,VER,Red Bull Racing,46.0,3.0,MEDIUM,20.0,True,97.351,31.246,42.132,23.973,False
4,Bahrain Grand Prix,VER,Red Bull Racing,47.0,3.0,MEDIUM,21.0,True,97.369,31.179,42.177,24.013,False
4,Bahrain Grand Prix,VER,Red Bull Racing,48.0,3.0,MEDIUM,22.0,True,97.484,31.278,42.139,24.067,False
4,Bahrain Grand Prix,VER,Red Bull Racing,49.0,3.0,MEDIUM,23.0,True,97.62,31.408,42.265,23.947,False
4,Bahrain Grand Prix,VER,Red Bull Racing,50.0,3.0,MEDIUM,24.0,True,97.684,30.896,42.568,24.22,False
4,Bahrain Grand Prix,VER,Red Bull Racing,51.0,3.0,MEDIUM,25.0,True,98.075,31.254,42.744,24.077,False
4,Bahrain Grand Prix,VER,Red Bull Racing,52.0,3.0,MEDIUM,26.0,True,98.065,31.022,42.676,24.367,False
4,Bahrain Grand Prix,VER,Red Bull Racing,53.0,3.0,MEDIUM,27.0,True,98.435,31.244,43.025,24.166,False
4,Bahrain Grand Prix,VER,Red Bull Racing,54.0,3.0,MEDIUM,28.0,True,98.398,31.256,42.903,24.239,False
4,Bahrain Grand Prix,VER,Red Bull Racing,55.0,3.0,MEDIUM,29.0,True,98.687,31.348,43.164,24.175,False
4,Bahrain Grand Prix,VER,Red Bull Racing,56.0,3.0,MEDIUM,30.0,True,98.016,31.155,42.708,24.153,False
4,Bahrain Grand Prix,VER,Red Bull Racing,57.0,3.0,MEDIUM,31.0,True,97.662,31.024,42.504,24.134,False
4,Bahrain Grand Prix,GAS,Alpine,1.0,1.0,SOFT,4.0,False,102.05,,42.9,24.192,False
4,Bahrain Grand Prix,GAS,Alpine,2.0,1.0,SOFT,5.0,True,98.064,31.421,42.439,24.204,False
4,Bahrain Grand Prix,GAS,Alpine,3.0,1.0,SOFT,6.0,True,98.418,31.18,42.805,24.433,False
4,Bahrain Grand Prix,GAS,Alpine,4.0,1.0,SOFT,7.0,True,98.312,31.295,42.581,24.436,False
4,Bahrain Grand Prix,GAS,Alpine,5.0,1.0,SOFT,8.0,True,98.616,31.28,42.999,24.337,False
4,Bahrain Grand Prix,GAS,Alpine,6.0,1.0,SOFT,9.0,True,98.867,31.337,43.007,24.523,False
4,Bahrain Grand Prix,GAS,Alpine,7.0,1.0,SOFT,10.0,True,99.003,31.363,43.004,24.636,False
4,Bahrain Grand Prix,GAS,Alpine,8.0,1.0,SOFT,11.0,True,99.431,31.778,42.932,24.721,False
4,Bahrain Grand Prix,GAS,Alpine,9.0,1.0,SOFT,12.0,True,100.096,31.839,43.53,24.727,False
4,Bahrain Grand Prix,GAS,Alpine,10.0,1.0,SOFT,13.0,False,104.215,32.381,44.578,27.256,True
4,Bahrain Grand Prix,GAS,Alpine,11.0,2.0,MEDIUM,1.0,False,117.86,52.269,41.802,23.789,True
4,Bahrain Grand Prix,GAS,Alpine,12.0,2.0,MEDIUM,2.0,True,97.388,31.219,42.111,24.058,False
4,Bahrain Grand Prix,GAS,Alpine,13.0,2.0,MEDIUM,3.0,True,97.668,30.718,42.669,24.281,False
4,Bahrain Grand Prix,GAS,Alpine,14.0,2.0,MEDIUM,4.0,True,99.69,31.591,43.309,24.79,False
4,Bahrain Grand Prix,GAS,Alpine,15.0,2.0,MEDIUM,5.0,True,98.045,31.144,42.486,24.415,False
4,Bahrain Grand Prix,GAS,Alpine,16.0,2.0,MEDIUM,6.0,True,98.181,31.19,42.649,24.342,False
4,Bahrain Grand Prix,GAS,Alpine,17.0,2.0,MEDIUM,7.0,True,98.198,31.455,42.584,24.159,False
4,Bahrain Grand Prix,GAS,Alpine,18.0,2.0,MEDIUM,8.0,True,99.151,31.551,43.188,24.412,False
4,Bahrain Grand Prix,GAS,Alpine,19.0,2.0,MEDIUM,9.0,True,98.112,31.265,42.607,24.24,False
4,Bahrain Grand Prix,GAS,Alpine,20.0,2.0,MEDIUM,10.0,True,98.441,31.508,42.755,24.178,False
4,Bahrain Grand Prix,GAS,Alpine,21.0,2.0,MEDIUM,11.0,True,98.193,31.441,42.602,24.15,False
4,Bahrain Grand Prix,GAS,Alpine,22.0,2.0,MEDIUM,12.0,True,98.346,31.668,42.587,24.091,False
4,Bahrain Grand Prix,GAS,Alpine,23.0,2.0,MEDIUM,13.0,True,98.616,31.643,42.647,24.326,False
4,Bahrain Grand Prix,GAS,Alpine,24.0,2.0,MEDIUM,14.0,True,98.44,31.697,42.567,24.176,False
4,Bahrain Grand Prix,GAS,Alpine,25.0,2.0,MEDIUM,15.0,True,98.695,31.7,42.646,24.349,False
4,Bahrain Grand Prix,GAS,Alpine,26.0,2.0,MEDIUM,16.0,True,98.898,31.735,42.897,24.266,False
4,Bahrain Grand Prix,GAS,Alpine,27.0,2.0,MEDIUM,17.0,True,98.752,31.651,42.738,24.363,False
4,Bahrain Grand Prix,GAS,Alpine,28.0,2.0,MEDIUM,18.0,False,101.166,31.628,42.718,26.82,True
4,Bahrain Grand Prix,GAS,Alpine,29.0,3.0,HARD,1.0,False,118.183,52.389,41.954,23.84,True
4,Bahrain Grand Prix,GAS,Alpine,30.0,3.0,HARD,2.0,True,97.268,31.157,42.228,23.883,False
4,Bahrain Grand Prix,GAS,Alpine,31.0,3.0,HARD,3.0,True,97.691,31.219,41.961,24.511,False
4,Bahrain Grand Prix,GAS,Alpine,32.0,3.0,HARD,4.0,False,123.784,31.127,57.742,34.915,False
4,Bahrain Grand Prix,GAS,Alpine,33.0,3.0,HARD,5.0,False,131.036,39.528,58.384,33.124,False
4,Bahrain Grand Prix,GAS,Alpine,34.0,3.0,HARD,6.0,False,126.18,36.372,54.966,34.842,False
4,Bahrain Grand Prix,GAS,Alpine,35.0,3.0,HARD,7.0,False,141.833,40.74,60.53,40.563,False
4,Bahrain Grand Prix,GAS,Alpine,36.0,3.0,HARD,8.0,True,97.431,31.664,42.02,23.747,False
4,Bahrain Grand Prix,GAS,Alpine,37.0,3.0,HARD,9.0,True,97.189,31.3,41.964,23.925,False
4,Bahrain Grand Prix,GAS,Alpine,38.0,3.0,HARD,10.0,True,96.682,31.129,41.745,23.808,False
4,Bahrain Grand Prix,GAS,Alpine,39.0,3.0,HARD,11.0,True,96.531,31.018,41.861,23.652,False
4,Bahrain Grand Prix,GAS,Alpine,40.0,3.0,HARD,12.0,True,96.981,31.256,41.869,23.856,False
4,Bahrain Grand Prix,GAS,Alpine,41.0,3.0,HARD,13.0,True,96.869,31.256,41.828,23.785,False
4,Bahrain Grand Prix,GAS,Alpine,42.0,3.0,HARD,14.0,True,97.257,31.344,41.957,23.956,False
4,Bahrain Grand Prix,GAS,Alpine,43.0,3.0,HARD,15.0,True,97.185,31.28,42.007,23.898,False
4,Bahrain Grand Prix,GAS,Alpine,44.0,3.0,HARD,16.0,True,97.232,31.261,42.112,23.859,False
4,Bahrain Grand Prix,GAS,Alpine,45.0,3.0,HARD,17.0,True,97.358,31.279,42.165,23.914,False
4,Bahrain Grand Prix,GAS,Alpine,46.0,3.0,HARD,18.0,True,97.227,31.379,42.025,23.823,False
4,Bahrain Grand Prix,GAS,Alpine,47.0,3.0,HARD,19.0,True,97.499,31.455,42.093,23.951,False
4,Bahrain Grand Prix,GAS,Alpine,48.0,3.0,HARD,20.0,True,97.667,31.455,42.274,23.938,False
4,Bahrain Grand Prix,GAS,Alpine,49.0,3.0,HARD,21.0,True,97.762,31.444,42.297,24.021,False
4,Bahrain Grand Prix,GAS,Alpine,50.0,3.0,HARD,22.0,True,97.898,31.421,42.43,24.047,False
4,Bahrain Grand Prix,GAS,Alpine,51.0,3.0,HARD,23.0,True,97.907,31.547,42.335,24.025,False
4,Bahrain Grand Prix,GAS,Alpine,52.0,3.0,HARD,24.0,True,98.227,31.504,42.536,24.187,False
4,Bahrain Grand Prix,GAS,Alpine,53.0,3.0,HARD,25.0,True,98.389,31.692,42.608,24.089,False
4,Bahrain Grand Prix,GAS,Alpine,54.0,3.0,HARD,26.0,True,98.496,31.736,42.655,24.105,False
4,Bahrain Grand Prix,GAS,Alpine,55.0,3.0,HARD,27.0,True,98.613,31.861,42.663,24.089,False
4,Bahrain Grand Prix,GAS,Alpine,56.0,3.0,HARD,28.0,True,98.204,31.532,42.471,24.201,False
4,Bahrain Grand Prix,GAS,Alpine,57.0,3.0,HARD,29.0,True,99.946,31.99,43.728,24.228,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,1.0,1.0,SOFT,1.0,False,106.156,,44.392,24.711,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,2.0,1.0,SOFT,2.0,True,98.883,31.351,43.229,24.303,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,3.0,1.0,SOFT,3.0,True,98.726,30.973,43.266,24.487,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,4.0,1.0,SOFT,4.0,True,98.766,31.019,43.217,24.53,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,5.0,1.0,SOFT,5.0,True,99.24,31.175,43.479,24.586,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,6.0,1.0,SOFT,6.0,True,99.447,31.312,43.498,24.637,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,7.0,1.0,SOFT,7.0,True,99.408,31.218,43.384,24.806,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,8.0,1.0,SOFT,8.0,False,102.51,31.362,43.598,27.55,True
4,Bahrain Grand Prix,OCO,Haas F1 Team,9.0,2.0,MEDIUM,1.0,False,117.716,52.274,41.581,23.861,True
4,Bahrain Grand Prix,OCO,Haas F1 Team,10.0,2.0,MEDIUM,2.0,True,97.553,31.066,42.543,23.944,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,11.0,2.0,MEDIUM,3.0,True,98.172,31.0,43.042,24.13,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,12.0,2.0,MEDIUM,4.0,True,97.817,31.078,42.62,24.119,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,13.0,2.0,MEDIUM,5.0,True,98.425,31.049,42.982,24.394,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,14.0,2.0,MEDIUM,6.0,True,97.99,30.923,42.815,24.252,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,15.0,2.0,MEDIUM,7.0,True,98.239,31.214,42.846,24.179,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,16.0,2.0,MEDIUM,8.0,True,99.288,31.436,43.281,24.571,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,17.0,2.0,MEDIUM,9.0,True,98.275,31.098,42.905,24.272,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,18.0,2.0,MEDIUM,10.0,True,98.465,31.299,42.868,24.298,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,19.0,2.0,MEDIUM,11.0,True,98.4,31.284,42.811,24.305,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,20.0,2.0,MEDIUM,12.0,True,98.619,31.381,42.988,24.25,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,21.0,2.0,MEDIUM,13.0,True,98.787,31.472,42.929,24.386,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,22.0,2.0,MEDIUM,14.0,True,98.632,31.431,42.964,24.237,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,23.0,2.0,MEDIUM,15.0,True,98.918,31.419,43.149,24.35,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,24.0,2.0,MEDIUM,16.0,True,98.84,31.443,43.125,24.272,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,25.0,2.0,MEDIUM,17.0,True,99.405,31.583,43.301,24.521,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,26.0,2.0,MEDIUM,18.0,True,99.882,31.974,43.507,24.401,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,27.0,2.0,MEDIUM,19.0,False,101.961,31.587,43.183,27.191,True
4,Bahrain Grand Prix,OCO,Haas F1 Team,28.0,3.0,HARD,1.0,False,118.472,52.442,42.239,23.791,True
4,Bahrain Grand Prix,OCO,Haas F1 Team,29.0,3.0,HARD,2.0,True,97.161,30.954,42.353,23.854,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,30.0,3.0,HARD,3.0,True,97.098,31.041,42.168,23.889,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,31.0,3.0,HARD,4.0,True,97.53,30.993,42.488,24.049,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,32.0,3.0,HARD,5.0,False,124.359,31.983,60.161,32.215,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,33.0,3.0,HARD,6.0,False,133.039,41.815,59.68,31.544,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,34.0,3.0,HARD,7.0,False,120.882,32.565,53.066,35.251,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,35.0,3.0,HARD,8.0,False,140.271,39.934,60.464,39.873,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,36.0,3.0,HARD,9.0,True,98.212,31.738,42.549,23.925,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,37.0,3.0,HARD,10.0,True,97.401,31.138,42.3,23.963,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,38.0,3.0,HARD,11.0,True,98.081,31.431,42.615,24.035,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,39.0,3.0,HARD,12.0,True,97.541,31.19,42.337,24.014,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,40.0,3.0,HARD,13.0,True,97.48,31.091,42.417,23.972,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,41.0,3.0,HARD,14.0,True,97.447,31.111,42.33,24.006,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,42.0,3.0,HARD,15.0,True,97.716,31.211,42.398,24.107,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,43.0,3.0,HARD,16.0,True,97.703,31.201,42.385,24.117,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,44.0,3.0,HARD,17.0,True,97.955,31.418,42.465,24.072,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,45.0,3.0,HARD,18.0,True,97.639,31.126,42.456,24.057,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,46.0,3.0,HARD,19.0,True,97.66,31.182,42.462,24.016,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,47.0,3.0,HARD,20.0,True,97.842,31.209,42.574,24.059,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,48.0,3.0,HARD,21.0,True,97.874,31.206,42.579,24.089,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,49.0,3.0,HARD,22.0,True,97.806,31.256,42.446,24.104,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,50.0,3.0,HARD,23.0,True,98.191,31.368,42.705,24.118,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,51.0,3.0,HARD,24.0,True,98.332,31.289,42.817,24.226,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,52.0,3.0,HARD,25.0,True,98.395,31.352,42.847,24.196,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,53.0,3.0,HARD,26.0,True,98.432,31.336,42.863,24.233,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,54.0,3.0,HARD,27.0,True,98.413,31.417,42.875,24.121,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,55.0,3.0,HARD,28.0,True,98.573,31.423,42.894,24.256,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,56.0,3.0,HARD,29.0,True,98.555,31.453,42.834,24.268,False
4,Bahrain Grand Prix,OCO,Haas F1 Team,57.0,3.0,HARD,30.0,True,99.099,31.572,43.182,24.345,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,1.0,1.0,SOFT,4.0,False,104.935,,43.866,24.626,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,2.0,1.0,SOFT,5.0,True,98.959,31.467,43.097,24.395,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,3.0,1.0,SOFT,6.0,True,98.565,31.024,43.141,24.4,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,4.0,1.0,SOFT,7.0,True,98.612,30.935,43.187,24.49,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,5.0,1.0,SOFT,8.0,True,99.37,31.078,43.678,24.614,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,6.0,1.0,SOFT,9.0,True,99.245,31.146,43.482,24.617,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,7.0,1.0,SOFT,10.0,True,99.366,31.102,43.608,24.656,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,8.0,1.0,SOFT,11.0,True,99.686,31.287,43.653,24.746,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,9.0,1.0,SOFT,12.0,True,100.727,31.392,44.607,24.728,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,10.0,1.0,SOFT,13.0,True,99.687,31.403,43.628,24.656,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,11.0,1.0,SOFT,14.0,False,102.023,31.111,43.654,27.258,True
4,Bahrain Grand Prix,TSU,Red Bull Racing,12.0,2.0,MEDIUM,1.0,False,120.904,53.967,42.951,23.986,True
4,Bahrain Grand Prix,TSU,Red Bull Racing,13.0,2.0,MEDIUM,2.0,True,98.009,30.976,42.907,24.126,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,14.0,2.0,MEDIUM,3.0,True,98.081,30.85,43.126,24.105,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,15.0,2.0,MEDIUM,4.0,True,98.323,31.1,43.027,24.196,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,16.0,2.0,MEDIUM,5.0,True,98.491,31.198,43.058,24.235,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,17.0,2.0,MEDIUM,6.0,True,98.658,31.285,43.1,24.273,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,18.0,2.0,MEDIUM,7.0,True,98.535,31.378,42.887,24.27,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,19.0,2.0,MEDIUM,8.0,True,98.914,31.539,43.088,24.287,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,20.0,2.0,MEDIUM,9.0,True,98.351,31.191,42.94,24.22,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,21.0,2.0,MEDIUM,10.0,True,98.68,31.359,42.937,24.384,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,22.0,2.0,MEDIUM,11.0,True,98.713,31.235,43.091,24.387,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,23.0,2.0,MEDIUM,12.0,True,98.888,31.295,43.164,24.429,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,24.0,2.0,MEDIUM,13.0,True,99.031,31.445,43.234,24.352,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,25.0,2.0,MEDIUM,14.0,True,99.067,31.426,43.254,24.387,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,26.0,2.0,MEDIUM,15.0,True,99.367,31.578,43.428,24.361,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,27.0,2.0,MEDIUM,16.0,True,99.528,31.691,43.338,24.499,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,28.0,2.0,MEDIUM,17.0,True,99.387,31.618,43.274,24.495,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,29.0,2.0,MEDIUM,18.0,True,98.71,31.427,43.004,24.279,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,30.0,2.0,MEDIUM,19.0,True,100.754,32.938,43.392,24.424,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,31.0,2.0,MEDIUM,20.0,True,100.477,31.78,43.971,24.726,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,32.0,2.0,MEDIUM,21.0,False,123.721,31.828,56.539,35.354,True
4,Bahrain Grand Prix,TSU,Red Bull Racing,33.0,3.0,SOFT,4.0,False,,60.522,56.507,34.481,True
4,Bahrain Grand Prix,TSU,Red Bull Racing,34.0,3.0,SOFT,5.0,False,116.047,36.764,46.353,32.93,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,35.0,3.0,SOFT,6.0,False,135.51,38.757,58.886,37.867,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,36.0,3.0,SOFT,7.0,True,98.242,31.457,42.841,23.944,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,37.0,3.0,SOFT,8.0,True,97.64,31.189,42.466,23.985,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,38.0,3.0,SOFT,9.0,True,98.329,30.625,43.744,23.96,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,39.0,3.0,SOFT,10.0,True,97.814,31.505,42.239,24.07,False
4,Bahrain Grand Prix,TSU,Red Bull Racing,40.0,3.0,SOFT,11.0,True,97.303,30.834,42.417,24.052,False
